English_Translation,Italian_Term,Italian_IPA,English_Sentence,Italian_Sentence,Italian_Sentence_IPA,CEFR_Level,Taxonomy,Tags,Notes
armory,armeria,/armeria/,"Not out of my armory, for at Terracina I was plundered even of my hunting-knife.","Non dalla mia armeria, perché a Terracina sono stato depredato anche del mio coltello da caccia.","/non dalla mia armeria, perke a terɾatʃina sono stato depredato anke del mio koltɛllo da katʃːa./",C2,Grammar,"C2,Grammar",
assimilation,assimilazione,/assimilatsione/,(3) Influence of light: Light is required by the leaves in the process of assimilation.,(3) Influenza della luce: La luce è necessaria alle foglie nel processo di assimilazione.,/(tre) inflʊɛntsa della lutʃe: la lutʃe e netʃessaria alle fɔʎe nel protʃɛsso dɪ assimilatsione./,C2,Grammar,"C2,Grammar",
astringent,astringente,/astrindʒɛnte/,The medlars are still astringent.,Le nespole sono ancora astringenti.,/le nɛspole sono ankora astrindʒɛntɪ./,C2,Grammar,"C2,Grammar",
attributive,attributivo,/atːribʊtivo/,Everyone mentioned the attributive at work.,Tutti hanno menzionato l'attributivo al lavoro.,/tutːɪ anno mentsjonato latːribʊtivo al lavɔro./,C2,Grammar,"C2,Grammar",
austere,austero,/aʊstɛro/,A brahmin should be restrained 37 and austere.,Un bramino deve essere sobrio e austero.,/ʊn bramino dɛve ɛssere sɔbrio e aʊstɛro./,C2,Grammar,"C2,Grammar",
austerely,austeramente,/aʊsteramente/,"Might’st thou perceive austerely in his eye That he did plead in earnest, yea or no?","Potresti percepire austeramente nel suo sguardo che ha supplicato sul serio, sì o no?","/potrɛstɪ pertʃepire aʊsteramente nel sʊo zɡwardo ke a sʊpːlikato sʊl sɛrio, siː o nɔ?/",C2,Grammar,"C2,Grammar",
autonomous,autonomo,/aʊtɔnomo/,"I’m healthy, happy, autonomous, my own master, able to go where I want.","Sono sano, felice, autonomo, padrone di me stesso, capace di andare dove voglio.","/sono sano, felitʃe, aʊtɔnomo, padrone dɪ me stesso, kapatʃe dɪ andare dove voʎo./",C2,Grammar,"C2,Grammar",
autopilot,autopilota,/aʊtopilɔta/,Can you enable the autopilot?,È possibile attivare il pilota automatico?,/e possibile atːivare il pilɔta aʊtomatiko?/,C2,Grammar,"C2,Grammar",
averse,avverso,/avvɛrso/,The situation of the principal monarchs was averse to the pious summons.,La situazione dei principali monarchi era avversa al pio invito.,/la sitʊatsione deɪ printʃipalɪ monarkɪ ɛra avvɛrsa al pio invito./,C2,Grammar,"C2,Grammar",
avian,aviario,/avjario/,Has the avian flu been eradicated?,L'influenza aviaria è stata debellata?,/linflʊɛntsa avjaria e stata debellata?/,C2,Grammar,"C2,Grammar",
axiomatic,assiomatico,/assjomatiko/,"It may be true, but it's hardly axiomatic.","Può essere vero, ma non è certo assiomatico.","/pʊɔ ɛssere vero, ma non e tʃɛrto assjomatiko./",C2,Grammar,"C2,Grammar",
bereft,lutto,/lutːo/,I think his understanding is bereft.,Credo che la sua comprensione sia carente.,/krɛdo ke la sʊa komprensjone sia karɛnte./,C2,Grammar,"C2,Grammar",
blubbery,gonfio,/ɡonfio/,"They were in this hole together, and he might well need the blubbery loudmouth's help to get out—if there were any way to get out.",Erano insieme in questo buco e lui avrebbe potuto avere bisogno dell'aiuto di quel chiacchierone gonfio per uscirne... se c'era un modo per uscirne.,/ɛrano insɪɛme in kwesto buko e lʊi avrɛbːe potuto avere bizoɲɲo dellajuto dɪ kwel kjakːjerone ɡonfio per ʊʃirne... se tʃɛra ʊn mɔdo per ʊʃirne./,C2,Grammar,"C2,Grammar",
bogus,fasullo,/fazullo/,The bonus material was actually bogus.,Il materiale bonus era in realtà fasullo.,/il materiale bonʊs ɛra in realta fazullo./,C2,Grammar,"C2,Grammar",
calamitous,calamitoso,/kalamitozo/,"Sire, I ask your majesty’s pardon for the calamitous news which I bring.","Sire, chiedo perdono a Vostra Maestà per le calamitose notizie che vi porto.","/sire, kjedo perdono a vɔstra maesta per le kalamitoze notitsje ke vɪ pɔrto./",C2,Grammar,"C2,Grammar",
callous,calloso,/kallozo/,How could she be so callous?,Come ha potuto essere così insensibile?,/kome a potuto ɛssere kozi insensibile?/,C2,Grammar,"C2,Grammar",
callously,callosamente,/kallozamente/,"They made you think so. What will you say when I tell you that though I played the lawyer so callously, they made me think so too?","Ti hanno fatto credere questo. Cosa direte quando vi dirò che, sebbene io abbia interpretato l'avvocato in modo così insensibile, anche loro me l'hanno fatto credere?","/tɪ anno fatːo kredere kwesto. kɔza direte kwando vɪ diɾɔ ke, sebːɛne io abːia interpretato lavvokato in mɔdo kozi insensibile, anke lɔro me lanno fatːo kredere?/",C2,Grammar,"C2,Grammar",
calorific,calorico,/kalɔriko/,I love cured cheeses even though I know they're very calorific.,Adoro i formaggi stagionati anche se so che sono molto calorici.,/adɔro i formadʒːɪ stadʒonatɪ anke se sɔ ke sono molto kalɔritʃɪ./,C2,Grammar,"C2,Grammar",
capacious,capiente,/kapiɛnte/,"The extensive enclosure was irregular in form, having many capacious recesses.","L'ampio recinto aveva una forma irregolare, con molte nicchie capienti.","/lampio retʃinto aveva ʊna forma irɾeɡolare, kon molte nikːje kapjɛntɪ./",C2,Grammar,"C2,Grammar",
catastrophically,catastroficamente,/katastrofikamente/,The teacher discussed the catastrophically in class.,L'insegnante ha discusso la catastrofe in classe.,/linseɲante a diskusso la katastrofe in klasse./,C2,Grammar,"C2,Grammar",
centralized,centralizzato,/tʃentralidzːato/,Algeria has a centralized government.,L'Algeria ha un governo centralizzato.,/laldʒeria a ʊn ɡovɛrno tʃentralidzːato./,C2,Grammar,"C2,Grammar",
chronologically,cronologicamente,/kronolodʒikamente/,"Chronologically considered, however, the Calabrian formations are comparatively of modern date, often abounding in fossil shells referable to species now living in the Mediterranean.","Dal punto di vista cronologico, tuttavia, le formazioni calabresi sono relativamente moderne, spesso ricche di conchiglie fossili riferibili a specie che oggi vivono nel Mediterraneo.","/dal punto dɪ vista kronolɔdʒiko, tʊtːavia, le formatsionɪ kalabrezɪ sono relativamente modɛrne, spesso rikːe dɪ konkiʎe fɔssilɪ riferibilɪ a spɛtʃe ke ɔdʒːɪ vivono nel mediterɾaneo./",C2,Grammar,"C2,Grammar",
cloistered,clausura,/klaʊzura/,"But cloudy Lucrece shames herself to see, And therefore still in night would cloistered be.","Ma Lucrezia, nuvolosa, si vergogna di vedere, e perciò si rinchiude ancora nella notte.","/ma lʊkrɛtsia, nʊvoloza, sɪ verɡoɲɲa dɪ vedere, e pertʃɔ sɪ rinkjude ankora nella nɔtːe./",C2,Grammar,"C2,Grammar",
cogent,cogente,/kodʒɛnte/,"That’s not a cogent question, ” said the Buddha.","Non è una domanda convincente"", disse il Buddha.","/non e ʊna domanda konvintʃɛnte"", disse il budːa./",C2,Grammar,"C2,Grammar",
colloquial,colloquiale,/kollokwjale/,"That sentence is correct, though somewhat colloquial.","La frase è corretta, anche se un po' colloquiale.","/la fraze e korɾɛtːa, anke se ʊn po kollokwjale./",C2,Grammar,"C2,Grammar",
colloquially,colloquialmente,/kollokwjalmente/,"The thylacine is known colloquially as the ""Tasmanian tiger.","Il tilacino è conosciuto colloquialmente come ""tigre della Tasmania"".","/il tilatʃino e konoʃuto kollokwjalmente kome ""tiɡre della tazmania""./",C2,Grammar,"C2,Grammar",
commensurate,commisurato,/kommizʊrato/,"In the Roman census, property, power, and taxation were commensurate with each other.","Nel censimento romano, proprietà, potere e tassazione erano commisurati tra loro.","/nel tʃensimento romano, proprieta, potere e tassatsione ɛrano kommizʊratɪ tra lɔro./",C2,Grammar,"C2,Grammar",
conciliatory,conciliante,/kontʃiliante/,"This sets the tone of the sutta, which is not at all conciliatory.","Questo dà il tono della sutta, che non è affatto conciliante.","/kwesto da il tɔno della sutːa, ke non e affatːo kontʃiliante./",C2,Grammar,"C2,Grammar",
confrontational,conflittuale,/konflitːʊale/,The Buddha is not being confrontational for the sake of it.,Il Buddha non è un polemico per il gusto di esserlo.,/il budːa non e ʊn polɛmiko per il ɡusto dɪ ɛsserlo./,C2,Grammar,"C2,Grammar",
conglomerate,conglomerato,/koŋɡlomerato/,"Drop by drop, the water can conglomerate into a lake.","Goccia dopo goccia, l'acqua può conglomerarsi in un lago.","/ɡotʃːa dopo ɡotʃːa, lakːwa pʊɔ koŋɡlomerarsɪ in ʊn laɡo./",C2,Grammar,"C2,Grammar",
constrained,vincolato,/vinkolato/,You see I am not constrained or forced.,"Vedete, non sono costretto o obbligato.","/vedete, non sono kostretːo o obːliɡato./",C2,Grammar,"C2,Grammar",
contemptuous,sprezzante,/spretsːante/,"Others will be contemptuous, but here we will be without contempt.","Altri saranno sprezzanti, ma qui saremo senza disprezzo.","/altrɪ saɾanno spretsːantɪ, ma kwi sarɛmo sɛntsa disprɛtsːo./",C2,Grammar,"C2,Grammar",
contemptuously,sprezzantemente,/spretsːantemente/,"The giant looked contemptuously at the tailor, and said: ‘You ragamuffin!","Il gigante guardò con disprezzo il sarto e disse: ""Straccione!","/il dʒiɡante ɡwardɔ kon disprɛtsːo il sarto e disse: ""stratʃːone!/",C2,Grammar,"C2,Grammar",
contractual,contrattuale,/kontratːʊale/,↩ He made a living by purely voluntary exchange rather than contractual obligations.,Si guadagnava da vivere con uno scambio puramente volontario piuttosto che con obblighi contrattuali.,/sɪ ɡwadaɲava da vivere kon uno skambio pʊramente volontario pjʊtːɔsto ke kon obːliɡɪ kontratːʊalɪ./,C2,Grammar,"C2,Grammar",
contractually,contrattualmente,/kontratːʊalmente/,They wrote the contractually in their notes.,Hanno scritto il contratto nei loro appunti.,/anno skritːo il kontratːo nei lɔro apːuntɪ./,C2,Grammar,"C2,Grammar",
cosmic,cosmico,/kɔzmiko/,This whole passage is a moment of high cosmic solemnity and drama.,L'intero passaggio è un momento di alta solennità e drammaticità cosmica.,/lintɛro passadʒːo e ʊn momento dɪ alta solennita e drammatitʃita kɔzmika./,C2,Grammar,"C2,Grammar",
counterproductive,controproducente,/kontroprodʊtʃɛnte/,Doing something like that would be counterproductive.,Fare una cosa del genere sarebbe controproducente.,/fare ʊna kɔza del dʒɛnere sarɛbːe kontroprodʊtʃɛnte./,C2,Grammar,"C2,Grammar",
crippling,invalidante,/invalidante/,"The crippling stones of the pavement, with their many little reservoirs of mud and water, had no footways, but broke off abruptly at the doors.","Le pietre paralizzanti del marciapiede, con i loro tanti piccoli serbatoi di fango e acqua, non avevano pedane, ma si interrompevano bruscamente in corrispondenza delle porte.","/le pjɛtre paɾalidzːantɪ del martʃapjɛde, kon i lɔro tantɪ pikːolɪ serbatɔi dɪ faŋɡo e akːwa, non avevano pedane, ma sɪ interɾompevano brʊskamente in korɾispondɛntsa delle pɔrte./",C2,Grammar,"C2,Grammar",
crystallization,cristallizzazione,/kristallidzːatsione/,Usually crystallization takes place when there is less than 25 per cent of water present.,Di solito la cristallizzazione avviene quando è presente meno del 25% di acqua.,/dɪ sɔlito la kristallidzːatsione avviɛne kwando e prezɛnte meno del ventitʃinkwe pertʃɛŋto dɪ akːwa./,C2,Grammar,"C2,Grammar",
cull,abbattere,/abːatːere/,And do you now cull out a holiday?,E ora elimina una vacanza?,/e ora elimina ʊna vakantsa?/,C2,Grammar,"C2,Grammar",
deficient,carente,/karɛnte/,Many of the prepared milks are deficient in fat.,Molti latti preparati sono carenti di grassi.,/moltɪ latːɪ prepaɾatɪ sono karɛntɪ dɪ ɡrassɪ./,C2,Grammar,"C2,Grammar",
depraved,depravato,/depravato/,"They are a depraved, worthless set.",Sono un gruppo depravato e senza valore.,/sono ʊn ɡrupːo depravato e sɛntsa valore./,C2,Grammar,"C2,Grammar",
derisive,derisorio,/derizɔrio/,That writer is known for his derisive style.,Lo scrittore è noto per il suo stile derisorio.,/lo skritːore e nɔto per il sʊo stile derizɔrio./,C2,Grammar,"C2,Grammar",
derisively,derisoriamente,/derizoriamente/,This occasioned its terrors to be received derisively.,Questo ha fatto sì che i suoi terrori venissero accolti in modo derisorio.,/kwesto a fatːo siː ke i sʊɔi terɾorɪ venisseɾo akːɔltɪ in mɔdo derizɔrio./,C2,Grammar,"C2,Grammar",
deterrent,deterrente,/deterɾɛnte/,They also have a deterrent effect upon cancerous growths.,Hanno anche un effetto deterrente sulle crescite cancerose.,/anno anke ʊn effɛtːo deterɾɛnte sʊlle kreʃite kantʃeroze./,C2,Grammar,"C2,Grammar",
diffuse,diffuso,/diffuzo/,"The true wretchedness, indeed—the ultimate woe——is particular, not diffuse.","La vera miseria, anzi la miseria definitiva, è particolare, non diffusa.","/la vera mizɛria, antsɪ la mizɛria definitiva, e partikolare, non diffuza./",C2,Grammar,"C2,Grammar",
diligently,diligentemente,/dilidʒentemente/,And how does someone live diligently?,E come si fa a vivere con diligenza?,/e kome sɪ fa a vivere kon dilidʒɛntsa?/,C2,Grammar,"C2,Grammar",
disdainful,sdegnoso,/zdeɲozo/,It seems to imply that Leonardo was disdainful of diligent labour.,Sembra implicare che Leonardo disdegnasse il lavoro diligente.,/sembra implikare ke leonardo dizdeɲasse il lavɔro dilidʒɛnte./,C2,Grammar,"C2,Grammar",
disparaging,denigratorio,/deniɡratɔrio/,It seems that I often see mean and disparaging behavior towards individuals on the net.,Mi sembra di vedere spesso in rete comportamenti meschini e denigratori nei confronti degli individui.,/mɪ sembra dɪ vedere spesso in rete komportamentɪ meskinɪ e deniɡratorɪ nei konfrontɪ deʎɪ individʊi./,C2,Grammar,"C2,Grammar",
disparagingly,in modo denigratorio,/in mɔdo deniɡratɔrio/,The children of American soldiers staying in Japan and Japanese women were disparagingly called half-breeds.,"I figli dei soldati americani che soggiornavano in Giappone e delle donne giapponesi erano chiamati in modo dispregiativo ""mezzosangue"".","/i fiʎɪ deɪ soldatɪ amerikanɪ ke sodʒːornavano in dʒapːone e delle dɔnne dʒapːonezɪ ɛrano kjamatɪ in mɔdo dispredʒativo ""medzːosaŋɡwe""./",C2,Grammar,"C2,Grammar",
dubiously,dubbiosamente,/dʊbːjozamente/,"I did not know what to reply, and glanced dubiously at Mr.",Non sapevo cosa rispondere e lanciai un'occhiata dubbiosa a Mr.,/non sapevo kɔza rispondere e lantʃaj ʊnokːjata dʊbːjɔza a ɛmmeɛrɾe./,C2,Grammar,"C2,Grammar",
edification,edificazione,/edifikatsione/,Drawings from masterpieces are made and published for the edification of amateurs.,I disegni dei capolavori vengono realizzati e pubblicati per l'edificazione dei dilettanti.,/i dizeɲɲɪ deɪ kapolavorɪ veŋɡono realidzːatɪ e pʊbːlikatɪ per ledifikatsione deɪ diletːantɪ./,C2,Grammar,"C2,Grammar",
elated,euforico,/eʊfɔriko/,"When the leaves have fallen, the gods are elated.","Quando le foglie sono cadute, gli dei sono euforici.","/kwando le fɔʎe sono kadute, ʎɪ dɛːi sono eʊfɔritʃɪ./",C2,Grammar,"C2,Grammar",
elephantine,elefantina,/elefantina/,Monsters of the deep were side by side with the mighty elephantine shepherd.,I mostri degli abissi erano fianco a fianco con il possente pastore elefantino.,/i mostrɪ deʎɪ abissɪ ɛrano fjanko a fjanko kon il possɛnte pastore elefantino./,C2,Grammar,"C2,Grammar",
eminent,eminente,/eminɛnte/,That Black Boy was an eminent seer.,Quel ragazzo nero era un eminente veggente.,/kwel raɡatsːo nero ɛra ʊn eminɛnte vedʒːɛnte./,C2,Grammar,"C2,Grammar",
emulation,emulazione,/emʊlatsione/,"I was advertis’d their great general slept, Whilst emulation in the army crept.","Mi è stato detto che il loro grande generale dormiva, mentre l'emulazione nell'esercito si insinuava.","/mɪ e stato detːo ke il lɔro ɡrande dʒenerale dormiva, mentre lemʊlatsione nellezɛrtʃito sɪ insinʊava./",C2,Grammar,"C2,Grammar",
encumbrance,ingombro,/iŋɡombro/,Be patient till they have loaded themselves with the encumbrance of wealth.,Siate pazienti finché non si saranno caricati con l'ingombro delle ricchezze.,/sjate patsjɛntɪ finke non sɪ saɾanno karikatɪ kon liŋɡombro delle rikːetsːe./,C2,Grammar,"C2,Grammar",
enduringly,durevolmente,/dʊrevolmente/,She researched the enduringly for her project.,Per il suo progetto ha fatto ricerche sull'endurance.,/per il sʊo prodʒɛtːo a fatːo ritʃɛrke sʊllendʊrantʃe./,C2,Grammar,"C2,Grammar",
ephemeral,effimero,/effimero/,↩ The eternal “self” is contrasted with the ephemeral lives of beings.,"Il ""sé"" eterno si contrappone alla vita effimera degli esseri.","/iːl ""se"" etɛrno sɪ kontrapːone alla vita effimera deʎɪ ɛsserɪ./",C2,Grammar,"C2,Grammar",
equable,equo,/ɛkwo/,"I think you had, sir, without knowing it, ” returns the equable Vholes.","Credo che l'abbiate fatto, signore, senza saperlo"", risponde l'equanime Vholes.","/krɛdo ke labːjate fatːo, siɲore, sɛntsa sapɛrlo"", risponde lekwanime vɔles./",C2,Grammar,"C2,Grammar",
equilibrium,equilibrio,/ekwilibrio/,The introduction of water had been the means of disturbing its equilibrium.,L'introduzione dell'acqua è stata il mezzo per alterare il suo equilibrio.,/lintrodʊtsione dellakːwa e stata il mɛdzːo per alterare il sʊo ekwilibrio./,C2,Grammar,"C2,Grammar",
euphemistic,eufemistico,/eʊfemistiko/,Most languages have euphemistic expressions to describe death and dying.,La maggior parte delle lingue ha espressioni eufemistiche per descrivere la morte e il morire.,/la madʒːor parte delle liŋɡwe a espressjonɪ eʊfemistike per deskrivere la mɔrte e il morire./,C2,Grammar,"C2,Grammar",
