English_Translation,Italian_Term,Italian_IPA,English_Sentence,Italian_Sentence,Italian_Sentence_IPA,CEFR_Level,Taxonomy,Tags,Notes
mood,umore,/ʊmore/,Her mood will needs be pitied.,Il suo stato d'animo deve essere compatito.,/il sʊo stato danimo dɛve ɛssere kompatito./,A2,Social,"A2,Social",
mosque,moschea,/moskɛa/,He didn't go to the mosque.,Non è andato in moschea.,/non e andato in moskɛa./,A2,Shopping,"A2,Shopping",
mostly,per lo più,/per lo pju/,But she is mostly thine!,Ma è soprattutto tua!,/ma e sopratːutːo tua!/,A2,Grammar,"A2,Grammar",
motorcycle,motocicletta,/mototʃikletːa/,Mennad was involved in a motorcycle accident.,Mennad è stato coinvolto in un incidente in moto.,/mennad e stato koinvɔlto in ʊn intʃidɛnte in mɔto./,A2,Shopping,"A2,Shopping",
motorway,autostrada,/aʊtostrada/,A lorry has jackknifed on the motorway.,Un camion si è ribaltato in autostrada.,/ʊn kamjon sɪ e ribaltato in aʊtostrada./,A2,Shopping,"A2,Shopping",
movement,movimento,/movimento/,There was a general movement backwards.,C'è stato un movimento generale all'indietro.,/tʃe stato ʊn movimento dʒenerale allindjɛtro./,A2,Social,"A2,Social",
mug,tazza,/tatsːa/,His mug is a fortin’ to him.,La sua tazza è una forzatura per lui.,/la sʊa tatsːa e ʊna fortsatura per lui./,A2,Social,"A2,Social",
murder,omicidio,/omitʃidio/,"What, will you murder me?","Cosa, mi ucciderai?","/kɔza, mɪ ʊtʃːideraːɪ?/",A2,Professional,"A2,Professional",
mushroom,fungo,/fuŋɡo/,"Pappaṭaka, according to DN 27, is a kind of mushroom.","La pappaṭaka, secondo DN 27, è una specie di fungo.","/la pi a pi pi a letːeːraunoeːsɛjd̪iː a kapːa a, sekondo d̪iːɛnne ventisɛtːe, e ʊna spɛtʃe dɪ fuŋɡo./",A2,Food,"A2,Food",
musical,musicale,/mʊzikale/,Does he show any turn for any musical instrument?,Dimostra di essere portato per qualche strumento musicale?,/dimɔstra dɪ ɛssere portato per kwalke strʊmento mʊzikale?/,A2,Social,"A2,Social",
myself,me stesso,/me stesso/,I think I’ll kill myself.,Penso che mi ucciderò.,/pɛnso ke mɪ ʊtʃːideɾɔ./,A2,,A2,
mysterious,misterioso,/misteriozo/,You are unusually mysterious tonight.,Sei insolitamente misterioso stasera.,/sɛi insolitamente misteriozo sta sera./,A2,Grammar,"A2,Grammar",
mystery,mistero,/mistɛro/,What is this dark mystery?,Che cos'è questo oscuro mistero?,/ke kozɛ kwesto oskuro mistɛro?/,A2,Social,"A2,Social",
napkin,tovagliolo,/tovaʎɔlo/,"Not a napkin should he carry on his arm, but a buckler.","Non deve portare un tovagliolo sul braccio, ma un fibbione.","/non dɛve portare ʊn tovaʎɔlo sʊl bratʃːo, ma ʊn fibːjone./",A2,Shopping,"A2,Shopping",
narrow,stretto,/stretːo/,What is a narrow nutritive ratio?,Che cos'è un rapporto nutritivo stretto?,/ke kozɛ ʊn rapːɔrto nʊtritivo stretːo?/,A2,Grammar,"A2,Grammar",
nation,nazione,/natsione/,What is a nation known by?,Da cosa è conosciuta una nazione?,/da kɔza e konoʃuta ʊna natsione?/,A2,Social,"A2,Social",
national,nazionale,/natsionale/,"Photograph taken in the Colorado National Forest, Colorado.","Fotografia scattata nella foresta nazionale del Colorado, Colorado.","/fotoɡrafia skatːata nella forɛsta natsionale del kolorado, kolorado./",A2,Social,"A2,Social",
native,nativo,/nativo/,Is a native of Amsterdam.,È originario di Amsterdam.,/e oridʒinario dɪ amsterdam./,A2,Social,"A2,Social",
nature,natura,/natura/,Wants of nature--and all that.,I desideri della natura... e tutto il resto.,/i dɛzidɛːrɪ della natura... e tutːo il rɛsto./,A2,Social,"A2,Social",
nearly,quasi,/kwazɪ/,It is nearly fifty miles.,Sono quasi cinquanta miglia.,/sono kwazɪ tʃinkwanta miʎa./,A2,Grammar,"A2,Grammar",
necessary,necessario,/netʃessario/,Do what you think necessary.,Fate ciò che ritenete necessario.,/fate tʃɔ ke ritenete netʃessario./,A2,Grammar,"A2,Grammar",
neither,né,/ne/,Neither could trust the other.,Nessuno dei due poteva fidarsi dell'altro.,/nessʊno deɪ due potɛva fidarsɪ dellaltro./,A2,Grammar,"A2,Grammar",
nervous,nervoso,/nervozo/,He gave a nervous gulp.,Ha emesso un rantolo nervoso.,/a emesso ʊn rantolo nervozo./,A2,Grammar,"A2,Grammar",
net,rete,/rete/,The nets were hauled in.,Le reti sono state tirate su.,/le retɪ sono state tirate su./,A2,Food,"A2,Food",
network,rete,/rete/,Don’t you have any networks?,Non avete una rete?,/non avete ʊna rete?/,A2,Shopping,"A2,Shopping",
noisy,rumoroso,/rʊmorozo/,"Lydia was Lydia still; untamed, unabashed, wild, noisy, and fearless.","Lydia era ancora Lydia; indomita, senza freni, selvaggia, rumorosa e senza paura.","/lidia ɛra ankora lidia; indɔmita, sɛntsa frenɪ, selvadʒːa, rʊmoroza e sɛntsa paʊra./",A2,Grammar,"A2,Grammar",
none,nessuno,/nessuno/,We have none of them.,Non abbiamo nessuno di loro.,/non abːjamo nessʊno dɪ lɔro./,A2,Time & Quantity,"A2,Time & Quantity",
noon,mezzogiorno,/medzːodʒɔrno/,It was already past noon.,Era già passato mezzogiorno.,/ɛra dʒa passato medzːodʒɔrno./,A2,Time & Quantity,"A2,Time & Quantity",
normal,normale,/normale/,This is the normal character of verse.,Questo è il carattere normale dei versi.,/kwesto ɛ il kaɾatːere normale deɪ versɪ./,A2,Grammar,"A2,Grammar",
normally,normalmente,/normalmente/,It is normally used for Brahmanical places.,Viene normalmente utilizzato per i luoghi brahmanici.,/vjɛne normalmente ʊtilidzːato per i lʊɔɡɪ bramanitʃɪ./,A2,Grammar,"A2,Grammar",
notice,avviso,/avvizo/,"I give you notice, boys.","Vi avverto, ragazzi.","/vɪ avvɛrto, raɡatsːɪ./",A2,Social,"A2,Social",
noun,sostantivo,/sostantivo/,"William, how many numbers is in nouns?","William, quanti numeri ci sono nei sostantivi?","/william, kwantɪ numerɪ tʃɪ sono nei sostantivɪ?/",A2,Social,"A2,Social",
novel,romanzo,/romandzo/,"It will be a novel, ” replied Mr.","Sarà un romanzo"", ha risposto Mr.","/saɾa ʊn romandzo"", a risposto ɛmmeɛrɾe./",A2,Social,"A2,Social",
nowadays,al giorno d'oggi,/al dʒorno dɔdʒːɪ/,You can buy anything at a drugstore nowadays.,Al giorno d'oggi è possibile acquistare qualsiasi cosa in farmacia.,/al dʒorno dɔdʒːɪ e possibile akːwistare kwalsiazɪ kɔza in farmatʃiːa./,A2,Time & Quantity,"A2,Time & Quantity",
nowhere,da nessuna parte,/da nessʊna parte/,Such an understanding is nowhere expressed.,Tale comprensione non è espressa da nessuna parte.,/tale komprensjone non e espressa da nessʊna parte./,A2,Grammar,"A2,Grammar",
nut,dado,/dado/,Do you care for nuts?,Le piacciono le noci?,/le pjatʃːono le notʃɪ?/,A2,Social,"A2,Social",
oak,quercia,/kwɛrtʃa/,"The door was thick, solid oak slabs.","La porta era spessa, con lastre di rovere massiccio.","/la pɔrta ɛra spessa, kon lastre dɪ rɔvere massitʃːo./",A2,Food,"A2,Food",
occupation,occupazione,/okːʊpatsione/,Don’t be ruffled by your occupation.,Non lasciatevi turbare dalla vostra occupazione.,/non laʃatevɪ tʊrbare dalla vɔstra okːʊpatsione./,A2,Time & Quantity,"A2,Time & Quantity",
ocean,oceano,/otʃɛano/,The ocean was watched with renewed attention.,L'oceano è stato osservato con rinnovata attenzione.,/lotʃɛano e stato osservato kon rinnovata atːentsione./,A2,Time & Quantity,"A2,Time & Quantity",
offer,offerta,/offɛrta/,I take this offer then.,Accetto quindi l'offerta.,/atʃːɛtːo kwindɪ loffɛrta./,A2,Social,"A2,Social",
official,ufficiale,/ʊffitʃale/,I do not want sub-officials.,Non voglio sottoufficiali.,/non voʎo sotːoʊffitʃalɪ./,A2,Social,"A2,Social",
oil,olio,/ɔlio/,What are the essential oils?,Quali sono gli oli essenziali?,/kwalɪ sono ʎɪ ɔlɪ essentsjalɪ?/,A2,Food,"A2,Food",
olive,oliva,/oliva/,What physiological property does olive oil have?,Quali proprietà fisiologiche ha l'olio d'oliva?,/kwalɪ proprieta fiziolodʒike a lɔlio doliva?/,A2,Food,"A2,Food",
omelet,frittata,/fritːata/,I can not even cook an omelet.,Non so nemmeno cucinare una frittata.,/non sɔ nemmeno kʊtʃinare ʊna fritːata./,A2,Food,"A2,Food",
onto,su,/su/,"The Buddha thought, “What can I hold onto to get out of this pond?","Il Buddha pensò: ""A cosa posso aggrapparmi per uscire da questo stagno?","/il budːa pensɔ: ""a kɔza pɔsso aɡːrapːarmɪ per ʊʃire da kwesto staɲɲo?/",A2,,A2,
operate,operare,/operare/,We shall operate just above the ear.,Opereremo appena sopra l'orecchio.,/opererɛmo apːena sopra lorekːio./,A2,Professional,"A2,Professional",
opportunity,opportunità,/opːortʊnita/,He just saw the opportunity.,Ha semplicemente visto l'opportunità.,/a semplitʃemente visto lopːortʊnita./,A2,Health,"A2,Health",
oppose,opporsi,/opːɔrsɪ/,These are the four things that oppose the true teaching.,Queste sono le quattro cose che si oppongono al vero insegnamento.,/kweste sono le kwatːro kɔze ke sɪ opːoŋɡono al vero inseɲamento./,A2,Professional,"A2,Professional",
option,opzione,/optsione/,"Aside from this, her options were limited.","A parte questo, le sue opzioni erano limitate.","/a parte kwesto, le sʊe optsionɪ ɛrano limitate./",A2,Grammar,"A2,Grammar",
ordinary,ordinario,/ordinario/,"They are no ordinary houses, those.","Non sono case ordinarie, quelle.","/non sono kaze ordinarie, kwelle./",A2,Social,"A2,Social",
organisation,organizzazione,/orɡanidzːatsione/,It is an interesting study to watch the play of its organisation.,È uno studio interessante osservare il gioco della sua organizzazione.,/e uno studio interessante osservare il dʒɔko della sʊa orɡanidzːatsione./,A2,Grammar,"A2,Grammar",
organise,organizzare,/orɡanidzːare/,We are planning to organise a party for M.,Stiamo pensando di organizzare una festa per M.,/stjamo pensando dɪ orɡanidzːare ʊna fɛsta per ɛmme./,A2,Food,"A2,Food",
organize,organizzare,/orɡanidzːare/,It is used to organize collections that contain many vaggas .,Viene utilizzato per organizzare collezioni che contengono molti vaga.,/vjɛne ʊtilidzːato per orɡanidzːare kolletsionɪ ke konteŋɡono moltɪ vaɡa./,A2,Food,"A2,Food",
organized,organizzato,/orɡanidzːato/,And how is a female well-organized at work?,E come fa una donna a essere ben organizzata sul lavoro?,/e kome fa ʊna dɔnna a ɛssere bɛn orɡanidzːata sʊl lavɔro?/,A2,Food,"A2,Food",
original,originale,/oridʒinale/,But where is the original?,Ma dov'è l'originale?,/ma dovɛ loridʒinale?/,A2,Grammar,"A2,Grammar",
orphan,orfano,/ɔrfano/,"You were an orphan, weren’t you?","Eri un'orfana, vero?","/ɛrɪ ʊnɔrfana, vero?/",A2,Social,"A2,Social",
ourselves,noi stessi,/noi stessɪ/,Therefore we will disperse ourselves.,Perciò ci disperderemo.,/pertʃɔ tʃɪ disperderɛmo./,A2,,A2,
out,fuori,/fʊorɪ/,I can’t make this out.,Non riesco a capire.,/non riesko a kapire./,A2,Grammar,"A2,Grammar",
oven,forno,/forno/,I was knocked headlong across the floor against the oven handle and stunned.,Fui sbattuto a capofitto sul pavimento contro la maniglia del forno e rimasi stordito.,/fʊi zbatːuto a kapofitːo sʊl pavimento kontro la maniʎa del forno e rimazɪ stordito./,A2,Shopping,"A2,Shopping",
overseas,all'estero,/allɛstero/,I want to travel overseas next year.,L'anno prossimo voglio viaggiare all'estero.,/lanno prɔssimo voʎo vjadʒːare allɛstero./,A2,Grammar,"A2,Grammar",
overweight,sovrappeso,/sovrapːezo/,Sixty-nine percent of Americans are overweight.,Il 69% degli americani è in sovrappeso.,/il sessantanɔve pertʃɛŋto deʎɪ amerikanɪ e in sovrapːezo./,A2,Grammar,"A2,Grammar",
pacific,pacifico,/patʃifiko/,"He is only found, I think, in the Pacific.","Si trova solo, credo, nel Pacifico.","/sɪ trɔva solo, krɛdo, nel patʃifiko./",A2,Grammar,"A2,Grammar",
pack,pacchetto,/pakːetːo/,I’ll be revenged on the whole pack of you.,Mi vendicherò di tutto il branco.,/mɪ vendikeɾɔ dɪ tutːo il branko./,A2,Time & Quantity,"A2,Time & Quantity",
pain,dolore,/dolore/,Did they really express pain?,Hanno davvero espresso dolore?,/anno davvero esprɛsso dolore?/,A2,Social,"A2,Social",
painter,pittore,/pitːore/,"I scarcely know, ’ said the miniature painter.","Lo so a malapena"", disse il pittore in miniatura.","/lo sɔ a malapena"", disse il pitːore in minjatura./",A2,Social,"A2,Social",
pal,pal,/pal/,"He’s going to ask your pals, too.",Chiederà anche ai tuoi amici.,/kjedeɾa anke aj tʊɔi amitʃɪ./,A2,Social,"A2,Social",
pan,padella,/padɛlla/,The panes here were scarlet—a deep blood color.,"I vetri qui erano scarlatti, di un colore sanguigno intenso.","/i vetrɪ kwi ɛrano skarlatːɪ, dɪ ʊn kolore saŋɡwiɲɲo intɛnso./",A2,Social,"A2,Social",
panic,panico,/paniko/,I was seized with a panic fear.,Fui colto da una paura panica.,/fʊi kɔlto da ʊna paʊra panika./,A2,Health,"A2,Health",
parking,parcheggio,/parkedʒːo/,Sami was found dead in the underground parking.,Sami è stato trovato morto nel parcheggio sotterraneo.,/samɪ e stato trovato mɔrto nel parkedʒːo sotːerɾaneo./,A2,Time & Quantity,"A2,Time & Quantity",
particular,particolare,/partikolare/,This is a London particular.,Questo è un particolare di Londra.,/kwesto ɛ ʊn partikolare dɪ londra./,A2,Social,"A2,Social",
partly,in parte,/in parte/,I partly know the man.,Conosco in parte l'uomo.,/konosko in parte lwɔmo./,A2,Grammar,"A2,Grammar",
pass,passaggio,/passadʒːo/,It will pass away soon enough.,Passerà presto.,/passeɾa prɛsto./,A2,Social,"A2,Social",
passage,passaggio,/passadʒːo/,The passage was perfectly dark.,Il passaggio era perfettamente buio.,/il passadʒːo ɛra perfetːamente buːjo./,A2,Social,"A2,Social",
passenger,passeggero,/passedʒːɛro/,Here are the other passengers.,Ecco gli altri passeggeri.,/ɛkːo ʎɪ altrɪ passedʒːɛrɪ./,A2,Social,"A2,Social",
pasta,pasta,/pasta/,Do you like orzo pasta?,Vi piace la pasta orzo?,/vɪ pjatʃe la pasta ɔɾdzo?/,A2,Food,"A2,Food",
path,percorso,/perkorso/,What is the spiritual path?,Che cos'è il cammino spirituale?,/ke kozɛ il kammino spiritʊale?/,A2,Shopping,"A2,Shopping",
patient,paziente,/patsiɛnte/,I must only be patient.,Devo solo avere pazienza.,/dɛvo solo avere patsjɛntsa./,A2,Social,"A2,Social",
pattern,modello,/modɛllo/,We see the same pattern below.,Lo stesso schema si ritrova in basso.,/lo stesso skɛma sɪ ritrɔva in basso./,A2,Social,"A2,Social",
pea,pisello,/pizɛllo/,"Cow peas and bacon, ” was the answer.","Piselli e pancetta"", fu la risposta.","/pizɛllɪ e pantʃetːa"", fʊ la risposta./",A2,Food,"A2,Food",
peaceful,pacifico,/patʃifiko/,They see it as peaceful.,La vedono come una cosa pacifica.,/la vedono kome ʊna kɔza patʃifika./,A2,Grammar,"A2,Grammar",
pear,pera,/pɛra/,"Good-morning, do you use Pears’ soap?","Buongiorno, usate il sapone di Pears?","/bʊondʒɔrno, ʊzate il sapone dɪ pears?/",A2,Food,"A2,Food",
pence,penny,/pɛnnɪ/,"Eighteen-pence would do it, ’ said Mr.","Diciotto pence basterebbero"", ha detto Mr.","/ditʃɔtːo pɛntʃe basterebːero"", a detːo ɛmmeɛrɾe./",A2,Time & Quantity,"A2,Time & Quantity",
penfriend,amico di penna,/amiko dɪ penna/,Did Marika have penfriends from Japan?,Marika aveva amici di penna giapponesi?,/marika aveva amitʃɪ dɪ penna dʒapːonezɪ?/,A2,,A2,
penny,centesimo,/tʃentɛzimo/,I will not lend thee a penny.,Non ti presterò un centesimo.,/non tɪ presteɾɔ ʊn tʃentɛzimo./,A2,Time & Quantity,"A2,Time & Quantity",
per,per,/per/,None have the standard ten suttas per vagga.,Nessuno ha lo standard di dieci sutte per vagga.,/nessʊno a lo standard dɪ djɛtʃɪ sutːe per vaɡːa./,A2,,A2,
per,per,/per/,None have the standard ten suttas per vagga.,Nessuno ha lo standard di dieci sutte per vagga.,/nessʊno a lo standard dɪ djɛtʃɪ sutːe per vaɡːa./,A2,,A2,
perfectly,perfettamente,/perfetːamente/,The passage was perfectly dark.,Il passaggio era perfettamente buio.,/il passadʒːo ɛra perfetːamente buːjo./,A2,Grammar,"A2,Grammar",
perform,eseguire,/ezeɡwire/,I will perform the fire sacrifice!,Eseguirò il sacrificio del fuoco!,/ezeɡwiɾɔ il sakrifitʃo del fʊɔko!/,A2,Food,"A2,Food",
performance,prestazioni,/prestatsionɪ/,"Were you at his performance, Joe?","Eri presente alla sua esibizione, Joe?","/ɛrɪ prezɛnte alla sʊa ezibitsione, dʒoe?/",A2,Social,"A2,Social",
perfume,profumo,/profumo/,Among terrestrial things musk does the same and other perfumes.,"Tra le cose terrestri, il muschio fa lo stesso e altri profumi.","/tra le kɔze terɾɛstrɪ, il muskio fa lo stesso e altrɪ profumɪ./",A2,Grammar,"A2,Grammar",
perhaps,forse,/forse/,Perhaps you will take Mr.,Forse prenderà con sé il Sig.,/forse prendeɾa kon se il siɡ./,A2,Grammar,"A2,Grammar",
permission,permesso,/permesso/,"This permission being conceded, Mr.","Ammesso questo permesso, il Sig.","/ammesso kwesto permesso, il siɡ./",A2,Social,"A2,Social",
personality,personalità,/personalita/,With the influence of the dress her personality had also undergone a change.,Con l'influenza dell'abito anche la sua personalità aveva subito un cambiamento.,/kon linflʊɛntsa dellabito anke la sʊa personalita aveva sʊbiːto ʊn kambjamento./,A2,Social,"A2,Social",
petrol,benzina,/bendzɪna/,In the former is a contrivance for regulating the petrol supply.,Il primo è un dispositivo per regolare l'alimentazione della benzina.,/il primo e ʊn dispozitivo per reɡolare lalimentatsione della bendzɪna./,A2,Travel,"A2,Travel",
petrol,benzina,/bendzɪna/,In the former is a contrivance for regulating the petrol supply.,Il primo è un dispositivo per regolare l'alimentazione della benzina.,/il primo e ʊn dispozitivo per reɡolare lalimentatsione della bendzɪna./,A2,Travel,"A2,Travel",
photographer,fotografo,/fotɔɡrafo/,"The fashionable photographer, knowing this, carefully stipples out of his negative any #striking# characteristics in the form of his sitter the negative may show.","Il fotografo alla moda, sapendo questo, elimina con cura dal suo negativo qualsiasi caratteristica che possa colpire nella forma del suo ritratto.","/il fotɔɡrafo alla mɔda, sapɛndo kwesto, elimina kon kura dal sʊo neɡativo kwalsiazɪ kaɾatːeristika ke pɔssa kolpire nella forma del sʊo ritratːo./",A2,Social,"A2,Social",
